2024-05-11 18:05:29,865 INFO    StreamThr :23804 [internal.py:wandb_internal():85] W&B internal server running at pid: 23804, started at: 2024-05-11 18:05:29.864831
2024-05-11 18:05:30,380 DEBUG   HandlerThread:23804 [system_monitor.py:probe():223] {'os': 'Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'python': '3.10.14', 'heartbeatAt': '2024-05-11T22:05:30.363771', 'startedAt': '2024-05-11T22:05:29.862334', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/allen/projects/snake-rl/imitation.py', 'codePathLocal': 'imitation.py', 'codePath': 'imitation.py', 'git': {'remote': 'git@github.com:awu-lgtm/snake-rl.git', 'commit': '3346419385e4a659bb3fd80448d8f5d2795f01bb'}, 'email': 'allen.wu72@gmail.com', 'root': '/home/allen/projects/snake-rl', 'host': 'truism', 'username': 'allen', 'executable': '/home/allen/anaconda3/envs/snake/bin/python', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 4199.907000000003, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 1006.853931427002, 'used': 24.862655639648438}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 30.939414978027344}}
2024-05-11 18:05:30,380 INFO    HandlerThread:23804 [system_monitor.py:probe():224] Finished collecting system info
2024-05-11 18:05:30,380 INFO    HandlerThread:23804 [system_monitor.py:probe():227] Publishing system info
2024-05-11 18:05:30,380 DEBUG   HandlerThread:23804 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-11 18:05:31,205 INFO    Thread-12 :23804 [dir_watcher.py:_on_file_created():271] file/dir created: /home/allen/projects/snake-rl/wandb/run-20240511_180529-8beoelqy/files/conda-environment.yaml
2024-05-11 18:05:31,447 DEBUG   HandlerThread:23804 [system_info.py:_save_conda():222] Saving conda packages done
2024-05-11 18:05:31,447 INFO    HandlerThread:23804 [system_monitor.py:probe():229] Finished publishing system info
2024-05-11 18:05:31,449 DEBUG   SenderThread:23804 [sender.py:send():378] send: files
2024-05-11 18:05:31,449 INFO    SenderThread:23804 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-05-11 18:05:31,489 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: python_packages
2024-05-11 18:05:31,489 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: python_packages
2024-05-11 18:05:31,489 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: stop_status
2024-05-11 18:05:31,490 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: stop_status
2024-05-11 18:05:31,689 DEBUG   SenderThread:23804 [sender.py:send():378] send: telemetry
2024-05-11 18:05:31,690 DEBUG   SenderThread:23804 [sender.py:send():378] send: exit
2024-05-11 18:05:31,690 INFO    SenderThread:23804 [sender.py:send_exit():585] handling exit code: 1
2024-05-11 18:05:31,690 INFO    SenderThread:23804 [sender.py:send_exit():587] handling runtime: 1
2024-05-11 18:05:31,690 INFO    SenderThread:23804 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-11 18:05:31,690 INFO    SenderThread:23804 [sender.py:send_exit():593] send defer
2024-05-11 18:05:31,690 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:05:31,690 INFO    HandlerThread:23804 [handler.py:handle_request_defer():184] handle defer: 0
2024-05-11 18:05:31,690 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: defer
2024-05-11 18:05:31,690 INFO    SenderThread:23804 [sender.py:send_request_defer():609] handle sender defer: 0
2024-05-11 18:05:31,690 INFO    SenderThread:23804 [sender.py:transition_state():613] send defer: 1
2024-05-11 18:05:31,690 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:05:31,690 INFO    HandlerThread:23804 [handler.py:handle_request_defer():184] handle defer: 1
2024-05-11 18:05:31,691 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: defer
2024-05-11 18:05:31,691 INFO    SenderThread:23804 [sender.py:send_request_defer():609] handle sender defer: 1
2024-05-11 18:05:31,691 INFO    SenderThread:23804 [sender.py:transition_state():613] send defer: 2
2024-05-11 18:05:31,691 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:05:31,691 INFO    HandlerThread:23804 [handler.py:handle_request_defer():184] handle defer: 2
2024-05-11 18:05:31,691 INFO    HandlerThread:23804 [system_monitor.py:finish():203] Stopping system monitor
2024-05-11 18:05:31,691 DEBUG   SystemMonitor:23804 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-11 18:05:31,691 DEBUG   SystemMonitor:23804 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-11 18:05:31,691 DEBUG   SystemMonitor:23804 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-11 18:05:31,691 INFO    HandlerThread:23804 [interfaces.py:finish():200] Joined cpu monitor
2024-05-11 18:05:31,691 INFO    HandlerThread:23804 [interfaces.py:finish():200] Joined disk monitor
2024-05-11 18:05:31,696 INFO    HandlerThread:23804 [interfaces.py:finish():200] Joined gpu monitor
2024-05-11 18:05:31,696 INFO    HandlerThread:23804 [interfaces.py:finish():200] Joined memory monitor
2024-05-11 18:05:31,697 INFO    HandlerThread:23804 [interfaces.py:finish():200] Joined network monitor
2024-05-11 18:05:31,697 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: defer
2024-05-11 18:05:31,697 INFO    SenderThread:23804 [sender.py:send_request_defer():609] handle sender defer: 2
2024-05-11 18:05:31,697 INFO    SenderThread:23804 [sender.py:transition_state():613] send defer: 3
2024-05-11 18:05:31,697 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:05:31,697 INFO    HandlerThread:23804 [handler.py:handle_request_defer():184] handle defer: 3
2024-05-11 18:05:31,697 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: defer
2024-05-11 18:05:31,697 INFO    SenderThread:23804 [sender.py:send_request_defer():609] handle sender defer: 3
2024-05-11 18:05:31,697 INFO    SenderThread:23804 [sender.py:transition_state():613] send defer: 4
2024-05-11 18:05:31,697 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:05:31,697 INFO    HandlerThread:23804 [handler.py:handle_request_defer():184] handle defer: 4
2024-05-11 18:05:31,697 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: defer
2024-05-11 18:05:31,697 INFO    SenderThread:23804 [sender.py:send_request_defer():609] handle sender defer: 4
2024-05-11 18:05:31,697 INFO    SenderThread:23804 [sender.py:transition_state():613] send defer: 5
2024-05-11 18:05:31,697 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:05:31,697 INFO    HandlerThread:23804 [handler.py:handle_request_defer():184] handle defer: 5
2024-05-11 18:05:31,698 DEBUG   SenderThread:23804 [sender.py:send():378] send: summary
2024-05-11 18:05:31,698 INFO    SenderThread:23804 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-11 18:05:31,698 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: defer
2024-05-11 18:05:31,698 INFO    SenderThread:23804 [sender.py:send_request_defer():609] handle sender defer: 5
2024-05-11 18:05:31,698 INFO    SenderThread:23804 [sender.py:transition_state():613] send defer: 6
2024-05-11 18:05:31,698 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:05:31,698 INFO    HandlerThread:23804 [handler.py:handle_request_defer():184] handle defer: 6
2024-05-11 18:05:31,698 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: defer
2024-05-11 18:05:31,698 INFO    SenderThread:23804 [sender.py:send_request_defer():609] handle sender defer: 6
2024-05-11 18:05:31,700 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: status_report
2024-05-11 18:05:31,990 INFO    SenderThread:23804 [sender.py:transition_state():613] send defer: 7
2024-05-11 18:05:31,991 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:05:31,991 INFO    HandlerThread:23804 [handler.py:handle_request_defer():184] handle defer: 7
2024-05-11 18:05:31,991 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: defer
2024-05-11 18:05:31,991 INFO    SenderThread:23804 [sender.py:send_request_defer():609] handle sender defer: 7
2024-05-11 18:05:32,136 INFO    wandb-upload_0:23804 [upload_job.py:push():130] Uploaded file /tmp/tmpr80tahvrwandb/7ou17aso-wandb-metadata.json
2024-05-11 18:05:32,205 INFO    Thread-12 :23804 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/allen/projects/snake-rl/wandb/run-20240511_180529-8beoelqy/files/config.yaml
2024-05-11 18:05:32,205 INFO    Thread-12 :23804 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/allen/projects/snake-rl/wandb/run-20240511_180529-8beoelqy/files/conda-environment.yaml
2024-05-11 18:05:32,205 INFO    Thread-12 :23804 [dir_watcher.py:_on_file_created():271] file/dir created: /home/allen/projects/snake-rl/wandb/run-20240511_180529-8beoelqy/files/wandb-metadata.json
2024-05-11 18:05:32,205 INFO    Thread-12 :23804 [dir_watcher.py:_on_file_created():271] file/dir created: /home/allen/projects/snake-rl/wandb/run-20240511_180529-8beoelqy/files/wandb-summary.json
2024-05-11 18:05:32,205 INFO    Thread-12 :23804 [dir_watcher.py:_on_file_created():271] file/dir created: /home/allen/projects/snake-rl/wandb/run-20240511_180529-8beoelqy/files/output.log
2024-05-11 18:05:32,205 INFO    Thread-12 :23804 [dir_watcher.py:_on_file_created():271] file/dir created: /home/allen/projects/snake-rl/wandb/run-20240511_180529-8beoelqy/files/requirements.txt
2024-05-11 18:05:32,494 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-11 18:05:33,691 INFO    SenderThread:23804 [sender.py:transition_state():613] send defer: 8
2024-05-11 18:05:33,691 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: poll_exit
2024-05-11 18:05:33,691 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:05:33,691 INFO    HandlerThread:23804 [handler.py:handle_request_defer():184] handle defer: 8
2024-05-11 18:05:33,692 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: defer
2024-05-11 18:05:33,692 INFO    SenderThread:23804 [sender.py:send_request_defer():609] handle sender defer: 8
2024-05-11 18:05:33,692 INFO    SenderThread:23804 [job_builder.py:build():432] Attempting to build job artifact
2024-05-11 18:05:33,692 INFO    SenderThread:23804 [job_builder.py:_get_source_type():565] is repo sourced job
2024-05-11 18:05:33,700 INFO    SenderThread:23804 [job_builder.py:build():541] adding wandb-job metadata file
2024-05-11 18:05:33,702 INFO    SenderThread:23804 [sender.py:transition_state():613] send defer: 9
2024-05-11 18:05:33,702 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:05:33,703 INFO    HandlerThread:23804 [handler.py:handle_request_defer():184] handle defer: 9
2024-05-11 18:05:33,703 DEBUG   SenderThread:23804 [sender.py:send():378] send: artifact
2024-05-11 18:05:34,206 INFO    Thread-12 :23804 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/allen/projects/snake-rl/wandb/run-20240511_180529-8beoelqy/files/output.log
2024-05-11 18:05:34,260 INFO    wandb-upload_0:23804 [upload_job.py:push():88] Uploaded file /home/allen/.local/share/wandb/artifacts/staging/tmp3ghx2g_j
2024-05-11 18:05:34,314 INFO    wandb-upload_1:23804 [upload_job.py:push():88] Uploaded file /tmp/tmprragyiub/wandb-job.json
2024-05-11 18:05:34,494 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-11 18:05:34,961 INFO    SenderThread:23804 [sender.py:send_artifact():1467] sent artifact job-git_github.com_awu-lgtm_snake-rl.git_imitation.py - {'id': 'QXJ0aWZhY3Q6ODMyMDYwNDk5', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3MzM5MzkwNg==', 'latestArtifact': None}}
2024-05-11 18:05:34,961 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: defer
2024-05-11 18:05:34,961 INFO    SenderThread:23804 [sender.py:send_request_defer():609] handle sender defer: 9
2024-05-11 18:05:34,961 INFO    SenderThread:23804 [dir_watcher.py:finish():358] shutting down directory watcher
2024-05-11 18:05:35,206 INFO    SenderThread:23804 [dir_watcher.py:finish():388] scan: /home/allen/projects/snake-rl/wandb/run-20240511_180529-8beoelqy/files
2024-05-11 18:05:35,206 INFO    SenderThread:23804 [dir_watcher.py:finish():402] scan save: /home/allen/projects/snake-rl/wandb/run-20240511_180529-8beoelqy/files/output.log output.log
2024-05-11 18:05:35,206 INFO    SenderThread:23804 [dir_watcher.py:finish():402] scan save: /home/allen/projects/snake-rl/wandb/run-20240511_180529-8beoelqy/files/wandb-summary.json wandb-summary.json
2024-05-11 18:05:35,206 INFO    SenderThread:23804 [dir_watcher.py:finish():402] scan save: /home/allen/projects/snake-rl/wandb/run-20240511_180529-8beoelqy/files/requirements.txt requirements.txt
2024-05-11 18:05:35,206 INFO    SenderThread:23804 [dir_watcher.py:finish():402] scan save: /home/allen/projects/snake-rl/wandb/run-20240511_180529-8beoelqy/files/config.yaml config.yaml
2024-05-11 18:05:35,207 INFO    SenderThread:23804 [dir_watcher.py:finish():402] scan save: /home/allen/projects/snake-rl/wandb/run-20240511_180529-8beoelqy/files/conda-environment.yaml conda-environment.yaml
2024-05-11 18:05:35,209 INFO    SenderThread:23804 [dir_watcher.py:finish():402] scan save: /home/allen/projects/snake-rl/wandb/run-20240511_180529-8beoelqy/files/wandb-metadata.json wandb-metadata.json
2024-05-11 18:05:35,209 INFO    SenderThread:23804 [sender.py:transition_state():613] send defer: 10
2024-05-11 18:05:35,209 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: poll_exit
2024-05-11 18:05:35,211 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:05:35,211 INFO    HandlerThread:23804 [handler.py:handle_request_defer():184] handle defer: 10
2024-05-11 18:05:35,212 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: defer
2024-05-11 18:05:35,212 INFO    SenderThread:23804 [sender.py:send_request_defer():609] handle sender defer: 10
2024-05-11 18:05:35,212 INFO    SenderThread:23804 [file_pusher.py:finish():169] shutting down file pusher
2024-05-11 18:05:35,495 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-11 18:05:35,495 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: poll_exit
2024-05-11 18:05:35,540 INFO    wandb-upload_0:23804 [upload_job.py:push():130] Uploaded file /home/allen/projects/snake-rl/wandb/run-20240511_180529-8beoelqy/files/wandb-summary.json
2024-05-11 18:05:35,540 INFO    wandb-upload_2:23804 [upload_job.py:push():130] Uploaded file /home/allen/projects/snake-rl/wandb/run-20240511_180529-8beoelqy/files/output.log
2024-05-11 18:05:35,655 INFO    wandb-upload_4:23804 [upload_job.py:push():130] Uploaded file /home/allen/projects/snake-rl/wandb/run-20240511_180529-8beoelqy/files/conda-environment.yaml
2024-05-11 18:05:35,693 INFO    wandb-upload_3:23804 [upload_job.py:push():130] Uploaded file /home/allen/projects/snake-rl/wandb/run-20240511_180529-8beoelqy/files/requirements.txt
2024-05-11 18:05:35,696 INFO    wandb-upload_1:23804 [upload_job.py:push():130] Uploaded file /home/allen/projects/snake-rl/wandb/run-20240511_180529-8beoelqy/files/config.yaml
2024-05-11 18:05:35,897 INFO    Thread-11 (_thread_body):23804 [sender.py:transition_state():613] send defer: 11
2024-05-11 18:05:35,897 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:05:35,897 INFO    HandlerThread:23804 [handler.py:handle_request_defer():184] handle defer: 11
2024-05-11 18:05:35,897 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: defer
2024-05-11 18:05:35,897 INFO    SenderThread:23804 [sender.py:send_request_defer():609] handle sender defer: 11
2024-05-11 18:05:35,897 INFO    SenderThread:23804 [file_pusher.py:join():175] waiting for file pusher
2024-05-11 18:05:35,898 INFO    SenderThread:23804 [sender.py:transition_state():613] send defer: 12
2024-05-11 18:05:35,898 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:05:35,898 INFO    HandlerThread:23804 [handler.py:handle_request_defer():184] handle defer: 12
2024-05-11 18:05:35,898 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: defer
2024-05-11 18:05:35,898 INFO    SenderThread:23804 [sender.py:send_request_defer():609] handle sender defer: 12
2024-05-11 18:05:35,898 INFO    SenderThread:23804 [file_stream.py:finish():601] file stream finish called
2024-05-11 18:05:36,193 INFO    SenderThread:23804 [file_stream.py:finish():605] file stream finish is done
2024-05-11 18:05:36,193 INFO    SenderThread:23804 [sender.py:transition_state():613] send defer: 13
2024-05-11 18:05:36,193 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:05:36,193 INFO    HandlerThread:23804 [handler.py:handle_request_defer():184] handle defer: 13
2024-05-11 18:05:36,193 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: defer
2024-05-11 18:05:36,193 INFO    SenderThread:23804 [sender.py:send_request_defer():609] handle sender defer: 13
2024-05-11 18:05:36,193 INFO    SenderThread:23804 [sender.py:transition_state():613] send defer: 14
2024-05-11 18:05:36,194 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:05:36,194 INFO    HandlerThread:23804 [handler.py:handle_request_defer():184] handle defer: 14
2024-05-11 18:05:36,194 DEBUG   SenderThread:23804 [sender.py:send():378] send: final
2024-05-11 18:05:36,194 DEBUG   SenderThread:23804 [sender.py:send():378] send: footer
2024-05-11 18:05:36,194 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: defer
2024-05-11 18:05:36,194 INFO    SenderThread:23804 [sender.py:send_request_defer():609] handle sender defer: 14
2024-05-11 18:05:36,194 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-11 18:05:36,195 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-11 18:05:36,195 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: poll_exit
2024-05-11 18:05:36,195 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: poll_exit
2024-05-11 18:05:36,195 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: server_info
2024-05-11 18:05:36,195 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: get_summary
2024-05-11 18:05:36,196 DEBUG   SenderThread:23804 [sender.py:send_request():405] send_request: server_info
2024-05-11 18:05:36,197 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: sampled_history
2024-05-11 18:05:36,197 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: internal_messages
2024-05-11 18:05:36,255 INFO    MainThread:23804 [wandb_run.py:_footer_history_summary_info():3994] rendering history
2024-05-11 18:05:36,255 INFO    MainThread:23804 [wandb_run.py:_footer_history_summary_info():4026] rendering summary
2024-05-11 18:05:36,255 INFO    MainThread:23804 [wandb_run.py:_footer_sync_info():3953] logging synced files
2024-05-11 18:05:36,256 DEBUG   HandlerThread:23804 [handler.py:handle_request():158] handle_request: shutdown
2024-05-11 18:05:36,256 INFO    HandlerThread:23804 [handler.py:finish():882] shutting down handler
2024-05-11 18:05:37,195 INFO    WriterThread:23804 [datastore.py:close():296] close: /home/allen/projects/snake-rl/wandb/run-20240511_180529-8beoelqy/run-8beoelqy.wandb
2024-05-11 18:05:37,255 INFO    SenderThread:23804 [sender.py:finish():1545] shutting down sender
2024-05-11 18:05:37,255 INFO    SenderThread:23804 [file_pusher.py:finish():169] shutting down file pusher
2024-05-11 18:05:37,255 INFO    SenderThread:23804 [file_pusher.py:join():175] waiting for file pusher
